"treeID","bin","95th_eucDist","bin_numb"
43,"(5.39,5.89].95%",2.55999873863755,5.39
43,"(5.89,6.39].95%",2.81809831853251,5.89
43,"(6.39,6.89].95%",3.10058942317222,6.39
43,"(6.89,7.39].95%",4.04924213767911,6.89
43,"(7.39,7.89].95%",3.60442512205632,7.39
43,"(7.89,8.39].95%",3.47871617708784,7.89
43,"(8.39,8.89].95%",3.54209685628949,8.39
43,"(8.89,9.39].95%",3.81291942466149,8.89
43,"(9.39,9.89].95%",4.90230644371257,9.39
43,"(9.89,10.4].95%",3.76205496361803,9.89
43,"(10.4,10.9].95%",3.33166757573121,10.4
43,"(10.9,11.4].95%",2.57888298544664,10.9
43,"(11.4,11.9].95%",4.7276611242185,11.4
43,"(11.9,12.4].95%",4.40832133907288,11.9
43,"(12.4,12.9].95%",2.47470718574129,12.4
43,"(12.9,13.4].95%",3.67669309988276,12.9
43,"(13.4,13.9].95%",3.91684112979305,13.4
43,"(13.9,14.4].95%",4.16140757265912,13.9
43,"(14.4,14.9].95%",4.15341156588353,14.4
43,"(14.9,15.4].95%",5.95234773674632,14.9
43,"(15.4,15.9].95%",4.19369658607399,15.4
43,"(15.9,16.4].95%",4.27081101594486,15.9
43,"(16.4,16.9].95%",5.31893205352834,16.4
43,"(16.9,17.4].95%",5.54833240669393,16.9
43,"(17.4,17.9].95%",3.5258766456575,17.4
43,"(17.9,18.4].95%",4.35238285957389,17.9
43,"(18.4,18.9].95%",4.39821737277555,18.4
43,"(18.9,19.4].95%",4.3474544114344,18.9
43,"(19.4,19.9].95%",4.76961909729355,19.4
43,"(19.9,20.4].95%",5.13228716928117,19.9
43,"(20.4,20.9].95%",4.02338824688522,20.4
43,"(20.9,21.4].95%",2.86268675907599,20.9
43,"(21.4,21.9].95%",2.50775450741001,21.4
43,"(21.9,22.4].95%",3.14177405247011,21.9
43,"(22.4,22.9].95%",1.87402208640264,22.4
43,"(22.9,23.4].95%",1.23689104691801,22.9
43,"(23.4,23.9].95%",1.31490227761533,23.4
44,"(1.39,1.89].95%",0.460541954113264,1.39
44,"(1.89,2.39].95%",0.459966917749115,1.89
44,"(2.39,2.89].95%",0.419087219786779,2.39
44,"(2.89,3.39].95%",0.421213757411803,2.89
44,"(3.39,3.89].95%",0.408768827030199,3.39
44,"(3.89,4.39].95%",0.402647488498248,3.89
44,"(4.39,4.89].95%",0.395959119424444,4.39
44,"(4.89,5.39].95%",0.381473794209376,4.89
44,"(5.39,5.89].95%",0.392553245582361,5.39
44,"(5.89,6.39].95%",0.393951317087816,5.89
44,"(6.39,6.89].95%",0.383334058064644,6.39
44,"(7.89,8.39].95%",0.3017433159106,7.89
44,"(8.39,8.89].95%",0.35027253809358,8.39
44,"(8.89,9.39].95%",0.302705367872395,8.89
44,"(9.39,9.89].95%",0.530174867600868,9.39
44,"(9.89,10.4].95%",0.855159420469459,9.89
44,"(10.4,10.9].95%",0.642383777734606,10.4
44,"(10.9,11.4].95%",0.293583885069294,10.9
44,"(11.4,11.9].95%",2.21414659395108,11.4
44,"(11.9,12.4].95%",2.61148712021966,11.9
44,"(12.4,12.9].95%",2.95748114896567,12.4
44,"(12.9,13.4].95%",2.75916164796529,12.9
44,"(13.4,13.9].95%",2.21467473968058,13.4
44,"(13.9,14.4].95%",2.96185230184848,13.9
44,"(14.4,14.9].95%",2.80197843397844,14.4
44,"(14.9,15.4].95%",2.36267245732457,14.9
44,"(15.4,15.9].95%",2.68674690022037,15.4
44,"(15.9,16.4].95%",2.03225607999274,15.9
44,"(16.4,16.9].95%",1.75353970102062,16.4
44,"(16.9,17.4].95%",1.87975491567049,16.9
44,"(17.4,17.9].95%",1.21568235297835,17.4
44,"(17.9,18.4].95%",1.05330858190301,17.9
44,"(18.4,18.9].95%",0.724180521031726,18.4
45,"(1.4,1.9].95%",5.22823657307552,NA
45,"(1.9,2.4].95%",5.14733429274589,NA
45,"(2.4,2.9].95%",5.04584410505726,NA
45,"(2.9,3.4].95%",4.93297516558117,NA
45,"(3.4,3.9].95%",4.81626039605512,NA
45,"(3.9,4.4].95%",4.74478090770623,NA
45,"(4.4,4.9].95%",4.65163515340497,NA
45,"(4.9,5.4].95%",4.75718248401305,NA
45,"(5.4,5.9].95%",4.52079342926937,NA
45,"(5.9,6.4].95%",4.73774782002365,NA
45,"(6.4,6.9].95%",4.99530375803349,NA
45,"(6.9,7.4].95%",4.22947158674439,NA
45,"(7.4,7.9].95%",4.42659666639886,NA
45,"(7.9,8.4].95%",4.12889760781283,NA
45,"(8.4,8.9].95%",4.56658252162162,NA
45,"(8.9,9.4].95%",4.56497790231375,NA
45,"(9.4,9.9].95%",4.03501301713783,NA
45,"(9.9,10.4].95%",4.34205897581076,NA
45,"(10.4,10.9].95%",4.43626148973522,10.4
45,"(10.9,11.4].95%",3.78367466612205,10.9
45,"(11.4,11.9].95%",3.58894758720923,11.4
45,"(11.9,12.4].95%",3.26959527751509,11.9
45,"(12.4,12.9].95%",3.13872410288229,12.4
45,"(12.9,13.4].95%",2.81323550069921,12.9
45,"(13.4,13.9].95%",2.59288055389668,13.4
45,"(13.9,14.4].95%",2.61131324966657,13.9
45,"(14.4,14.9].95%",1.54371204362616,14.4
45,"(14.9,15.4].95%",1.19874409568137,14.9
46,"(1.45,1.95].95%",1.29725732821975,1.45
46,"(1.95,2.45].95%",1.30845100350879,1.95
46,"(2.45,2.95].95%",1.35593642326707,2.45
46,"(2.95,3.45].95%",NA,2.95
46,"(3.45,3.95].95%",NA,3.45
46,"(3.95,4.45].95%",NA,3.95
46,"(13.4,13.9].95%",1.27070923679895,13.4
46,"(13.9,14.4].95%",1.59800187721572,13.9
46,"(14.4,14.9].95%",1.98910857185868,14.4
46,"(14.9,15.4].95%",1.11920915323331,14.9
46,"(15.4,15.9].95%",1.76659331316708,15.4
46,"(15.9,16.4].95%",1.27136511650197,15.9
46,"(16.4,16.9].95%",0.718681870803819,16.4
46,"(16.9,17.4].95%",1.60701311801619,16.9
47,"(1.44,1.94].95%",1.26376213024377,1.44
47,"(1.94,2.44].95%",1.27954701526608,1.94
47,"(2.44,2.94].95%",1.31621204916882,2.44
47,"(2.94,3.44].95%",1.33528955721147,2.94
47,"(3.44,3.94].95%",1.36633470062267,3.44
47,"(3.94,4.44].95%",1.29712654063649,3.94
47,"(4.44,4.94].95%",1.31320625266845,4.44
47,"(4.94,5.44].95%",1.24524893425757,4.94
47,"(5.44,5.94].95%",1.21530999391906,5.44
47,"(5.94,6.44].95%",1.20500787622665,5.94
47,"(6.44,6.94].95%",1.18901091546201,6.44
47,"(6.94,7.44].95%",1.18221189601942,6.94
47,"(7.44,7.94].95%",1.17867889083265,7.44
47,"(7.94,8.44].95%",1.09969166049453,7.94
47,"(8.44,8.94].95%",1.07414748229923,8.44
47,"(8.94,9.44].95%",1.13034058411343,8.94
47,"(9.44,9.94].95%",1.05375483992503,9.44
47,"(9.94,10.4].95%",1.04632568492864,9.94
47,"(10.4,10.9].95%",0.993283642563606,10.4
47,"(10.9,11.4].95%",0.981520706251269,10.9
47,"(11.4,11.9].95%",2.32716773976227,11.4
47,"(11.9,12.4].95%",2.33179936393612,11.9
47,"(12.4,12.9].95%",1.19221952324545,12.4
47,"(12.9,13.4].95%",1.32493926478196,12.9
47,"(13.4,13.9].95%",2.24160906548996,13.4
47,"(13.9,14.4].95%",2.5363267644853,13.9
47,"(14.4,14.9].95%",1.85054046170534,14.4
47,"(14.9,15.4].95%",2.4193120455,14.9
47,"(15.4,15.9].95%",1.34761082358473,15.4
47,"(15.9,16.4].95%",1.3251145379954,15.9
48,"(1.38,1.88].95%",0.361680798343651,1.38
48,"(1.88,2.38].95%",0.466454507249272,1.88
48,"(2.38,2.88].95%",0.373866802500225,2.38
48,"(2.88,3.38].95%",0.376511952199082,2.88
48,"(3.38,3.88].95%",0.364701810172349,3.38
48,"(3.88,4.38].95%",0.376907107852573,3.88
48,"(4.38,4.88].95%",0.2880428211827,4.38
48,"(4.88,5.38].95%",0.285038611808623,4.88
48,"(5.38,5.88].95%",0.273947744888138,5.38
48,"(5.88,6.38].95%",0.554109017136953,5.88
48,"(6.38,6.88].95%",0.273595309182006,6.38
48,"(6.88,7.38].95%",0.203462376238906,6.88
48,"(7.38,7.88].95%",0.25050935187573,7.38
48,"(7.88,8.38].95%",0.191343350973057,7.88
48,"(8.38,8.88].95%",0.191783896513163,8.38
48,"(8.88,9.38].95%",0.18431943655956,8.88
48,"(9.38,9.88].95%",0.17319258931781,9.38
48,"(9.88,10.4].95%",0.172290452222811,9.88
48,"(10.4,10.9].95%",0.166042986274147,10.4
48,"(10.9,11.4].95%",0.164918400925952,10.9
48,"(11.4,11.9].95%",0.161340841507643,11.4
48,"(11.9,12.4].95%",2.19457725373709,11.9
48,"(12.4,12.9].95%",2.28023797228035,12.4
48,"(12.9,13.4].95%",3.73173117785855,12.9
48,"(13.4,13.9].95%",3.25007402643506,13.4
48,"(13.9,14.4].95%",2.98454189739111,13.9
48,"(14.4,14.9].95%",3.05724093413804,14.4
48,"(14.9,15.4].95%",3.43731213392069,14.9
48,"(15.4,15.9].95%",3.58223630518889,15.4
48,"(15.9,16.4].95%",2.47036476888472,15.9
48,"(16.4,16.9].95%",2.84619746400695,16.4
48,"(16.9,17.4].95%",2.94708430318199,16.9
48,"(17.4,17.9].95%",1.84441661928529,17.4
48,"(17.9,18.4].95%",2.35180686347753,17.9
48,"(18.4,18.9].95%",2.22523390356782,18.4
48,"(18.9,19.4].95%",2.06336591235934,18.9
48,"(19.4,19.9].95%",1.33795001581734,19.4
48,"(19.9,20.4].95%",1.30039391414198,19.9
48,"(20.4,20.9].95%",0.918064343330053,20.4
49,"(7.09,7.59].95%",NA,7.09
49,"(7.59,8.09].95%",1.95218487658462,7.59
49,"(8.09,8.59].95%",1.29703001420632,8.09
49,"(8.59,9.09].95%",0.230885694369452,8.59
49,"(9.09,9.59].95%",2.21062261394414,9.09
49,"(9.59,10.1].95%",1.99834138610354,9.59
49,"(10.1,10.6].95%",2.68864904006675,10.1
49,"(10.6,11.1].95%",2.35117461943497,10.6
49,"(11.1,11.6].95%",2.50155050090159,11.1
49,"(11.6,12.1].95%",2.56358625147916,11.6
49,"(12.1,12.6].95%",2.17192363877297,12.1
49,"(12.6,13.1].95%",2.23221930059581,12.6
49,"(13.1,13.6].95%",1.74041139028273,13.1
49,"(13.6,14.1].95%",2.10844158293786,13.6
49,"(14.1,14.6].95%",2.38978181860018,14.1
49,"(14.6,15.1].95%",1.47879791793818,14.6
49,"(15.1,15.6].95%",1.46866808571152,15.1
49,"(15.6,16.1].95%",1.43252892504224,15.6
49,"(16.1,16.6].95%",0.93517336795593,16.1
49,"(16.6,17.1].95%",0.616077408799448,16.6
49,"(17.1,17.6].95%",0.380588773211523,17.1
50,"(1.39,1.89].95%",1.26919357693405,1.39
50,"(1.89,2.39].95%",1.32509571716686,1.89
50,"(2.39,2.89].95%",1.34161631241365,2.39
50,"(2.89,3.39].95%",1.33474753442739,2.89
50,"(3.39,3.89].95%",1.35498292866535,3.39
50,"(3.89,4.39].95%",1.35977603761656,3.89
50,"(4.39,4.89].95%",2.28202013584862,4.39
50,"(4.89,5.39].95%",3.33868326763423,4.89
50,"(5.39,5.89].95%",2.58769204950078,5.39
50,"(5.89,6.39].95%",3.45087254758872,5.89
50,"(6.39,6.89].95%",3.56551145993422,6.39
50,"(6.89,7.39].95%",2.94754362433474,6.89
50,"(7.39,7.89].95%",3.44088881147611,7.39
50,"(7.89,8.39].95%",2.87148494957296,7.89
50,"(8.39,8.89].95%",3.64760880364802,8.39
50,"(8.89,9.39].95%",2.95226848216726,8.89
50,"(9.39,9.89].95%",2.89400020818158,9.39
50,"(9.89,10.4].95%",3.43917593799557,9.89
50,"(10.4,10.9].95%",2.36861746786917,10.4
50,"(10.9,11.4].95%",2.92764380844856,10.9
50,"(11.4,11.9].95%",2.2391682819193,11.4
50,"(11.9,12.4].95%",1.35522739875252,11.9
50,"(12.4,12.9].95%",3.08334110758589,12.4
50,"(12.9,13.4].95%",NA,12.9
50,"(13.4,13.9].95%",1.20898282318348,13.4
51,"(1.37,1.87].95%",0.655573448662521,1.37
51,"(1.87,2.37].95%",0.681862167029112,1.87
51,"(2.37,2.87].95%",0.724157156789136,2.37
51,"(2.87,3.37].95%",0.771056432659502,2.87
51,"(3.37,3.87].95%",0.716842020473759,3.37
51,"(3.87,4.37].95%",0.758775202707307,3.87
51,"(4.37,4.87].95%",0.768890158991238,4.37
51,"(4.87,5.37].95%",0.768293279430568,4.87
51,"(5.37,5.87].95%",0.77981777059077,5.37
51,"(5.87,6.37].95%",4.02420170362891,5.87
51,"(6.37,6.87].95%",3.95224094752706,6.37
51,"(6.87,7.37].95%",3.78410969040062,6.87
51,"(7.37,7.87].95%",3.5772905676484,7.37
51,"(7.87,8.37].95%",3.47381622617733,7.87
51,"(8.37,8.87].95%",3.13925960191566,8.37
51,"(8.87,9.37].95%",4.03155149506042,8.87
51,"(9.37,9.87].95%",3.73555593328156,9.37
51,"(9.87,10.4].95%",3.45167042684793,9.87
51,"(10.4,10.9].95%",3.25963938998964,10.4
51,"(10.9,11.4].95%",3.11315830805289,10.9
51,"(11.4,11.9].95%",3.30120735482518,11.4
51,"(11.9,12.4].95%",2.9541655453578,11.9
51,"(12.4,12.9].95%",3.09324454232882,12.4
51,"(12.9,13.4].95%",2.45188731802984,12.9
51,"(13.4,13.9].95%",3.23421302880265,13.4
51,"(13.9,14.4].95%",2.63675839973622,13.9
51,"(14.4,14.9].95%",2.75749483053166,14.4
51,"(14.9,15.4].95%",1.9786283405772,14.9
51,"(15.4,15.9].95%",2.35228313060987,15.4
51,"(15.9,16.4].95%",2.27965956220635,15.9
51,"(16.4,16.9].95%",2.22297470052887,16.4
51,"(16.9,17.4].95%",1.49221299141001,16.9
51,"(17.4,17.9].95%",1.61664652910867,17.4
51,"(17.9,18.4].95%",2.05148775288319,17.9
51,"(18.4,18.9].95%",1.69831725584573,18.4
52,"(1.37,1.87].95%",0.626269711269424,1.37
52,"(1.87,2.37].95%",0.587009297066221,1.87
52,"(2.37,2.87].95%",0.548846923210338,2.37
52,"(2.87,3.37].95%",0.554037298873422,2.87
52,"(3.37,3.87].95%",0.520573994204732,3.37
52,"(3.87,4.37].95%",0.511526221824303,3.87
52,"(4.37,4.87].95%",0.457755393065844,4.37
52,"(4.87,5.37].95%",0.444877214417393,4.87
52,"(5.37,5.87].95%",0.432296758211848,5.37
52,"(5.87,6.37].95%",0.414850449557521,5.87
52,"(6.37,6.87].95%",0.466282453590557,6.37
52,"(6.87,7.37].95%",0.392143467288128,6.87
52,"(7.37,7.87].95%",0.360433723601133,7.37
52,"(7.87,8.37].95%",0.357597627545404,7.87
52,"(8.37,8.87].95%",0.425444620331106,8.37
52,"(8.87,9.37].95%",0.723589967024627,8.87
52,"(9.37,9.87].95%",0.855364067011748,9.37
52,"(9.87,10.4].95%",0.537782784027646,9.87
52,"(10.4,10.9].95%",2.54730388141225,10.4
52,"(10.9,11.4].95%",2.85410323945762,10.9
52,"(11.4,11.9].95%",2.43471738784855,11.4
52,"(11.9,12.4].95%",1.23750709866912,11.9
52,"(12.4,12.9].95%",2.97014241287931,12.4
52,"(12.9,13.4].95%",2.26620618156896,12.9
52,"(13.4,13.9].95%",1.8583558011788,13.4
52,"(13.9,14.4].95%",2.21841215041237,13.9
52,"(14.4,14.9].95%",2.40231802752469,14.4
52,"(14.9,15.4].95%",1.79399658073391,14.9
52,"(15.4,15.9].95%",2.08979288884571,15.4
52,"(15.9,16.4].95%",1.99503965440684,15.9
52,"(16.4,16.9].95%",2.11725042764782,16.4
52,"(16.9,17.4].95%",2.39263362005675,16.9
52,"(17.4,17.9].95%",2.7378023008505,17.4
52,"(17.9,18.4].95%",2.27983211760224,17.9
52,"(18.4,18.9].95%",2.45008487546993,18.4
52,"(18.9,19.4].95%",1.15737876137279,18.9
52,"(19.4,19.9].95%",1.15178105770623,19.4
52,"(19.9,20.4].95%",0.774212243289528,19.9
52,"(20.4,20.9].95%",0.611743769022727,20.4
52,"(20.9,21.4].95%",0.431729578574897,20.9
53,"(1.38,1.88].95%",0.531917995803922,1.38
53,"(1.88,2.38].95%",0.520024600191336,1.88
53,"(2.38,2.88].95%",0.514504994991912,2.38
53,"(2.88,3.38].95%",0.504225591327747,2.88
53,"(3.38,3.88].95%",0.516584631769097,3.38
53,"(3.88,4.38].95%",0.47957855663123,3.88
53,"(4.38,4.88].95%",0.478793194998285,4.38
53,"(4.88,5.38].95%",0.468043824083516,4.88
53,"(5.38,5.88].95%",0.441308899721251,5.38
53,"(5.88,6.38].95%",0.432623941797426,5.88
53,"(6.38,6.88].95%",0.40352485452676,6.38
53,"(6.88,7.38].95%",0.396780406819582,6.88
53,"(7.38,7.88].95%",0.506715312483592,7.38
53,"(7.88,8.38].95%",0.706618535667331,7.88
53,"(8.38,8.88].95%",0.403623789877564,8.38
53,"(8.88,9.38].95%",0.955876856620709,8.88
53,"(9.38,9.88].95%",0.524459710598188,9.38
53,"(9.88,10.4].95%",1.92802473059236,9.88
53,"(10.4,10.9].95%",1.9736286163572,10.4
53,"(10.9,11.4].95%",1.80550737917675,10.9
53,"(11.4,11.9].95%",1.15760606990025,11.4
53,"(11.9,12.4].95%",2.25572299704884,11.9
53,"(12.4,12.9].95%",1.25365078565815,12.4
53,"(12.9,13.4].95%",2.28657735881978,12.9
53,"(13.4,13.9].95%",1.5921041606465,13.4
53,"(13.9,14.4].95%",2.71855808696908,13.9
53,"(14.4,14.9].95%",2.92773598243442,14.4
53,"(14.9,15.4].95%",2.44406219630639,14.9
53,"(15.4,15.9].95%",1.74173244766792,15.4
53,"(15.9,16.4].95%",2.3408580896608,15.9
53,"(16.4,16.9].95%",2.2414260501534,16.4
53,"(16.9,17.4].95%",2.17530526601173,16.9
53,"(17.4,17.9].95%",1.9087527015581,17.4
53,"(17.9,18.4].95%",1.76521763453823,17.9
53,"(18.4,18.9].95%",1.81655171663073,18.4
53,"(18.9,19.4].95%",1.62426902595208,18.9
53,"(19.4,19.9].95%",1.31720588860554,19.4
53,"(19.9,20.4].95%",1.81012715904439,19.9
53,"(20.4,20.9].95%",1.32056103213097,20.4
53,"(20.9,21.4].95%",1.5138285922391,20.9
53,"(21.4,21.9].95%",1.42606123964567,21.4
53,"(21.9,22.4].95%",1.22305345822181,21.9
53,"(22.4,22.9].95%",0.754415324125238,22.4
53,"(22.9,23.4].95%",0.718479137162109,22.9
54,"(1.39,1.89].95%",0.683009535267208,1.39
54,"(1.89,2.39].95%",0.679193479034493,1.89
54,"(2.39,2.89].95%",0.686968550623218,2.39
54,"(2.89,3.39].95%",0.645384962400012,2.89
54,"(3.39,3.89].95%",0.633057075755989,3.39
54,"(3.89,4.39].95%",0.61747478272271,3.89
54,"(4.39,4.89].95%",0.616957745944767,4.39
54,"(4.89,5.39].95%",0.587243933278707,4.89
54,"(5.39,5.89].95%",0.583167348936946,5.39
54,"(5.89,6.39].95%",0.76126247283745,5.89
54,"(6.39,6.89].95%",0.524498465800143,6.39
54,"(6.89,7.39].95%",0.529403254246493,6.89
54,"(7.39,7.89].95%",0.490111557392408,7.39
54,"(7.89,8.39].95%",0.482994603892742,7.89
54,"(8.39,8.89].95%",0.478658786690653,8.39
54,"(8.89,9.39].95%",0.456078460504424,8.89
54,"(9.39,9.89].95%",0.596007547212251,9.39
54,"(9.89,10.4].95%",0.735610214107711,9.89
54,"(10.4,10.9].95%",0.403002560956563,10.4
54,"(10.9,11.4].95%",0.655110842281587,10.9
54,"(11.4,11.9].95%",0.848102942324988,11.4
54,"(11.9,12.4].95%",0.444121803697732,11.9
54,"(12.4,12.9].95%",1.2644324787463,12.4
54,"(12.9,13.4].95%",3.20954227624438,12.9
54,"(13.4,13.9].95%",3.2182199321258,13.4
54,"(13.9,14.4].95%",2.97590201343638,13.9
54,"(14.4,14.9].95%",3.27915017777962,14.4
54,"(14.9,15.4].95%",2.5133816262595,14.9
54,"(15.4,15.9].95%",3.12532747547819,15.4
54,"(15.9,16.4].95%",2.50475305143929,15.9
54,"(16.4,16.9].95%",2.62385117930743,16.4
54,"(16.9,17.4].95%",2.96630291772837,16.9
54,"(17.4,17.9].95%",2.87928521582256,17.4
54,"(17.9,18.4].95%",2.95170641583438,17.9
54,"(18.4,18.9].95%",2.01830509097088,18.4
54,"(18.9,19.4].95%",1.66339605049022,18.9
54,"(19.4,19.9].95%",1.17315307945418,19.4
54,"(19.9,20.4].95%",1.17836386821777,19.9
54,"(20.4,20.9].95%",0.677760054820919,20.4
54,"(20.9,21.4].95%",0.73634466668797,20.9
55,"(1.37,1.87].95%",1.09679691931539,1.37
55,"(1.87,2.37].95%",1.09320841495195,1.87
55,"(2.37,2.87].95%",1.12746450160879,2.37
55,"(2.87,3.37].95%",1.10886549325967,2.87
55,"(3.37,3.87].95%",1.0910280673675,3.37
55,"(3.87,4.37].95%",1.0630646808991,3.87
55,"(4.37,4.87].95%",1.05329257532586,4.37
55,"(4.87,5.37].95%",1.99462875206699,4.87
55,"(5.37,5.87].95%",1.89632114751672,5.37
55,"(5.87,6.37].95%",1.72447456463826,5.87
55,"(6.37,6.87].95%",0.959182841925019,6.37
55,"(6.87,7.37].95%",1.91520924335171,6.87
55,"(7.37,7.87].95%",1.95627523469985,7.37
55,"(7.87,8.37].95%",2.07083002862623,7.87
55,"(8.37,8.87].95%",2.02767038610007,8.37
55,"(8.87,9.37].95%",1.81092327190524,8.87
55,"(9.37,9.87].95%",2.03001651537451,9.37
55,"(9.87,10.4].95%",1.99011169774548,9.87
55,"(10.4,10.9].95%",2.24531269404465,10.4
55,"(10.9,11.4].95%",2.13822531983176,10.9
55,"(11.4,11.9].95%",2.29127927715392,11.4
55,"(11.9,12.4].95%",2.23671987939516,11.9
55,"(12.4,12.9].95%",1.2266243509605,12.4
55,"(12.9,13.4].95%",2.50487008833609,12.9
55,"(13.4,13.9].95%",2.39553755616115,13.4
55,"(13.9,14.4].95%",2.46226973859449,13.9
55,"(14.4,14.9].95%",2.06763258099879,14.4
55,"(14.9,15.4].95%",1.96795892328263,14.9
55,"(15.4,15.9].95%",2.19661331031385,15.4
55,"(15.9,16.4].95%",1.59639958903898,15.9
55,"(16.4,16.9].95%",1.75642670394945,16.4
55,"(16.9,17.4].95%",1.29658612263362,16.9
55,"(17.4,17.9].95%",1.43607799182819,17.4
55,"(17.9,18.4].95%",1.17024984982671,17.9
55,"(18.4,18.9].95%",1.21942461138363,18.4
55,"(18.9,19.4].95%",1.27257630974859,18.9
55,"(19.4,19.9].95%",0.995771559991479,19.4
55,"(19.9,20.4].95%",0.897546739531051,19.9
55,"(20.4,20.9].95%",0.695088942084073,20.4
55,"(20.9,21.4].95%",0.337264513146611,20.9
55,"(21.4,21.9].95%",0.513527714430439,21.4
56,"(1.38,1.88].95%",1.13023257321905,1.38
56,"(1.88,2.38].95%",1.10669317057244,1.88
56,"(2.38,2.88].95%",1.0973772510559,2.38
56,"(2.88,3.38].95%",1.21318220176654,2.88
56,"(3.38,3.88].95%",1.07362752872421,3.38
56,"(3.88,4.38].95%",1.05444510885391,3.88
56,"(4.38,4.88].95%",1.14625488028033,4.38
56,"(4.88,5.38].95%",1.10237425599696,4.88
56,"(5.38,5.88].95%",1.03319656903033,5.38
56,"(5.88,6.38].95%",1.01302919123437,5.88
56,"(6.38,6.88].95%",0.954012899834512,6.38
56,"(6.88,7.38].95%",1.00067284743669,6.88
56,"(7.38,7.88].95%",1.78047184767112,7.38
56,"(7.88,8.38].95%",1.75185839306502,7.88
56,"(8.38,8.88].95%",1.6452206542155,8.38
56,"(8.88,9.38].95%",0.853358038350242,8.88
56,"(9.38,9.88].95%",0.836806369395389,9.38
56,"(9.88,10.4].95%",2.35788447287168,9.88
56,"(10.4,10.9].95%",2.53752134861554,10.4
56,"(10.9,11.4].95%",2.43178762264886,10.9
56,"(11.4,11.9].95%",2.1622432278309,11.4
56,"(11.9,12.4].95%",2.62566431330246,11.9
56,"(12.4,12.9].95%",2.47170171269776,12.4
56,"(12.9,13.4].95%",2.78422080824616,12.9
56,"(13.4,13.9].95%",2.57410805024366,13.4
56,"(13.9,14.4].95%",2.87556690043787,13.9
56,"(14.4,14.9].95%",1.60247876208885,14.4
56,"(14.9,15.4].95%",2.33477131677253,14.9
56,"(15.4,15.9].95%",2.5318837534916,15.4
56,"(15.9,16.4].95%",1.92115789546998,15.9
56,"(16.4,16.9].95%",2.29692742949862,16.4
56,"(16.9,17.4].95%",2.53068439749728,16.9
56,"(17.4,17.9].95%",2.2689457474826,17.4
56,"(17.9,18.4].95%",2.26615098279208,17.9
56,"(18.4,18.9].95%",1.63513699305423,18.4
56,"(18.9,19.4].95%",1.57346703344853,18.9
56,"(19.4,19.9].95%",1.42733541711627,19.4
56,"(19.9,20.4].95%",1.42542384193311,19.9
56,"(20.4,20.9].95%",1.19259812242013,20.4
56,"(20.9,21.4].95%",0.800534107674216,20.9
56,"(21.4,21.9].95%",0.784950093332368,21.4
56,"(21.9,22.4].95%",0.551549588760396,21.9
57,"(1.37,1.87].95%",0.840135800079569,1.37
57,"(1.87,2.37].95%",0.814523874587072,1.87
57,"(2.37,2.87].95%",0.862066406325723,2.37
57,"(2.87,3.37].95%",0.763240861690847,2.87
57,"(3.37,3.87].95%",0.77621371760984,3.37
57,"(3.87,4.37].95%",0.745562586107937,3.87
57,"(4.37,4.87].95%",0.755259527906494,4.37
57,"(4.87,5.37].95%",0.838199016983589,4.87
57,"(5.37,5.87].95%",0.83238029974597,5.37
57,"(5.87,6.37].95%",0.799474587790614,5.87
57,"(6.37,6.87].95%",0.847548908171406,6.37
57,"(6.87,7.37].95%",0.928827411434533,6.87
57,"(7.37,7.87].95%",1.87330082882124,7.37
57,"(7.87,8.37].95%",1.55348651402185,7.87
57,"(8.37,8.87].95%",2.02817404773398,8.37
57,"(8.87,9.37].95%",2.24997907356217,8.87
57,"(9.37,9.87].95%",1.94163685018041,9.37
57,"(9.87,10.4].95%",2.4228893420353,9.87
57,"(10.4,10.9].95%",2.65633612055776,10.4
57,"(10.9,11.4].95%",2.24135001780985,10.9
57,"(11.4,11.9].95%",2.48609028844837,11.4
57,"(11.9,12.4].95%",2.2944258340092,11.9
57,"(12.4,12.9].95%",2.59731075345729,12.4
57,"(12.9,13.4].95%",2.80079013581666,12.9
57,"(13.4,13.9].95%",2.99191196562287,13.4
57,"(13.9,14.4].95%",2.76859693667659,13.9
57,"(14.4,14.9].95%",2.0655298646018,14.4
57,"(14.9,15.4].95%",1.99433723328644,14.9
57,"(15.4,15.9].95%",1.87957497629211,15.4
57,"(15.9,16.4].95%",1.24164590161663,15.9
57,"(16.4,16.9].95%",1.0467895784467,16.4
57,"(16.9,17.4].95%",0.879487775473733,16.9
57,"(17.4,17.9].95%",0.637458248139367,17.4
57,"(17.9,18.4].95%",0.522287597798396,17.9
57,"(18.4,18.9].95%",0.370474925883884,18.4
57,"(18.9,19.4].95%",0.483845688380624,18.9
58,"(1.38,1.88].95%",1.36740141897424,1.38
58,"(1.88,2.38].95%",1.41789491730048,1.88
58,"(2.38,2.88].95%",2.04175241737241,2.38
58,"(2.88,3.38].95%",1.26141544445826,2.88
58,"(3.38,3.88].95%",1.25465487915806,3.38
58,"(3.88,4.38].95%",1.19043700880345,3.88
58,"(4.38,4.88].95%",1.14901219612458,4.38
58,"(4.88,5.38].95%",1.16371345256346,4.88
58,"(5.38,5.88].95%",2.28915191575973,5.38
58,"(5.88,6.38].95%",1.02797708097224,5.88
58,"(6.38,6.88].95%",1.90567826596196,6.38
58,"(6.88,7.38].95%",1.33465415681644,6.88
58,"(7.38,7.88].95%",1.7636466211026,7.38
58,"(7.88,8.38].95%",0.92990256841076,7.88
